eventIdx,clusterIdx,avgWire,superlayer,trkIds
555,6,34.5000,3,-1
555,7,34.8571,4,-1
555,8,19.0000,5,-1
555,9,50.6667,5,-1
555,10,18.0000,6,-1
555,11,54.3333,6,-1
556,1,69.6667,5,-1
557,1,61.0000,5,-1
557,2,64.0000,6,-1
558,1,78.3333,5,-1
558,2,79.6667,6,-1
559,1,46.6667,1,-1
559,2,47.1667,2,-1
559,3,38.4000,3,-1
559,4,36.5000,4,-1
560,1,14.0000,1,-1
560,2,14.6667,2,-1
560,3,17.0000,3,-1
560,4,19.5000,4,-1
560,5,31.6667,5,-1
560,6,33.8333,6,-1
561,1,40.8000,1,-1
561,2,41.8333,2,-1
561,3,40.5000,3,-1
561,4,41.6000,4,-1
561,5,44.6000,5,-1
561,6,46.0000,6,-1
562,1,79.6667,5,-1
563,1,8.4000,1,-1
563,2,10.6000,2,-1
563,3,13.8571,3,-1
563,4,18.4286,4,-1
564,1,19.0000,1,1
564,2,21.4286,2,1
564,3,19.5000,3,1
564,4,22.1667,4,1
564,5,25.2000,5,1
564,6,27.8333,6,1
565,1,86.0000,1,-1
565,2,89.7778,1,-1
565,3,77.6667,2,-1
565,4,75.0000,2,-1
565,5,76.0000,2,-1
565,6,76.3333,2,-1
565,7,79.3333,3,-1
565,8,66.8889,4,-1
566,1,50.2000,1,1
566,2,48.8333,2,1
566,3,50.5000,3,1
566,4,49.6000,4,1
566,5,57.6667,5,1
566,6,57.0000,6,1
567,1,5.0000,2,-1
567,2,7.3333,3,-1
567,3,10.4286,4,-1
567,4,27.6000,5,-1
567,5,30.5000,6,-1
568,1,48.0000,1,-1
568,2,52.5000,1,-1
568,3,56.4000,2,-1
568,4,55.8000,2,-1
568,5,53.3333,3,-1
568,6,58.4286,4,-1
568,7,65.6667,5,-1
568,8,71.5000,6,-1
569,1,37.3333,1,-1
569,2,34.8333,1,-1
569,3,40.5000,2,-1
569,4,32.0000,3,-1
569,5,36.8571,4,-1
569,6,46.0000,4,-1
569,7,37.5000,5,-1
569,8,60.2000,5,-1
569,9,12.0000,6,-1
569,10,37.2222,6,-1
569,11,66.5000,6,-1
570,1,19.2000,1,-1
570,2,20.5714,2,-1
570,3,22.1429,3,-1
570,4,25.5000,4,-1
570,5,16.0000,5,-1
570,6,36.6667,5,-1
570,7,14.1667,6,-1
570,8,40.0000,6,-1
571,1,9.3333,1,-1
571,2,9.3333,2,-1
571,3,7.2000,3,-1
572,1,33.3333,1,-1
572,2,36.8571,2,-1
572,3,8.2857,3,-1
572,4,34.0000,3,-1
572,5,6.0000,4,-1
572,6,35.0000,4,-1
573,1,21.5000,1,-1
573,2,21.8333,2,-1
573,3,29.0000,3,-1
573,4,33.8333,4,-1
573,5,63.0000,5,-1
573,6,68.5000,6,-1
574,1,44.5000,2,-1
574,2,41.0000,3,-1
574,3,64.6667,3,-1
574,4,37.5000,4,-1
574,5,61.3333,4,-1
574,6,29.0000,5,-1
574,7,59.0000,5,-1
574,8,25.8000,6,-1
574,9,54.1667,6,-1
574,10,69.0000,6,-1
575,1,101.6667,6,-1
576,1,2.6667,1,1
576,2,3.8571,2,1
576,3,5.4286,3,1
576,4,7.6667,4,1
576,5,18.6000,5,1
576,6,37.1667,5,-1
576,7,20.6000,6,1
576,8,51.0000,6,-1
577,1,31.1667,1,-1
577,2,31.8333,2,-1
577,3,25.5714,3,-1
577,4,23.8571,4,-1
577,5,7.5000,5,-1
577,6,5.2000,6,-1
578,1,14.0000,6,-1
579,1,74.6000,1,-1
579,2,77.5714,1,-1
579,3,71.5000,2,-1
579,4,82.0000,2,-1
579,5,67.0000,3,-1
579,6,64.1667,3,-1
579,7,66.4286,4,-1
579,8,70.1667,4,-1
579,9,47.1667,5,-1
579,10,68.6667,5,-1
579,11,48.1429,6,-1
579,12,69.6000,6,-1
580,1,15.0000,1,-1
580,2,52.5714,1,1
580,3,18.5000,2,-1
580,4,52.8000,2,1
580,5,52.0000,3,1
580,6,53.1429,4,1
580,7,58.0000,5,1
580,8,59.0000,6,1
581,1,25.8333,1,-1
581,2,13.5000,2,-1
581,3,28.5000,2,-1
581,4,17.0000,3,-1
581,5,21.1667,4,-1
582,1,89.0000,5,-1
583,1,50.0000,5,-1
583,2,58.1667,6,-1
584,1,4.9091,1,-1
584,2,9.8571,1,-1
584,3,5.0000,2,-1
584,4,9.4286,2,-1
584,5,12.0000,2,-1
584,6,2.5000,3,-1
584,7,1.4286,4,-1
584,8,8.0000,5,-1
584,9,6.6667,5,-1
584,10,11.5000,5,-1
584,11,13.1429,6,-1
585,1,16.5000,1,-1
585,2,18.8000,2,-1
585,3,23.3333,3,-1
585,4,27.0000,4,-1
585,5,38.0000,5,-1
585,6,42.0000,6,-1
586,1,62.0000,5,-1
586,2,58.3333,6,-1
587,1,69.0000,1,1
587,2,66.0000,2,1
587,3,68.0000,3,1
587,4,66.0000,4,1
587,5,69.8000,5,-1
587,6,76.5000,5,1
587,7,74.5000,6,1
588,1,59.5000,1,1
588,2,60.0000,2,1
588,3,58.4000,3,1
588,4,59.2000,4,1
588,5,62.0000,5,1
588,6,63.0000,6,1
589,1,20.5000,1,1
589,2,19.6667,2,1
589,3,21.0000,3,1
589,4,20.8333,4,1
589,5,27.5000,5,1
589,6,27.0000,6,1
590,1,74.0000,1,-1
590,2,76.8000,2,-1
590,3,68.2000,3,-1
590,4,69.3333,4,-1
590,5,57.6667,5,-1
590,6,58.1667,6,-1
591,1,48.2000,1,-1
591,2,50.3333,2,-1
591,3,37.5714,3,-1
591,4,33.6667,4,-1
591,5,38.5000,4,-1
591,6,21.0000,5,-1
592,1,33.4444,1,-1
592,2,33.5000,2,-1
592,3,35.0000,3,-1
592,4,36.5000,4,-1
592,5,47.0000,5,-1
592,6,37.6667,6,-1
592,7,48.3333,6,-1
593,1,18.3333,1,-1
593,2,19.6000,2,-1
593,3,20.8333,3,-1
593,4,25.1667,3,-1
593,5,25.5714,4,-1
593,6,29.8333,4,-1
593,7,51.4286,5,-1
593,8,61.3333,5,-1
593,9,58.8571,6,-1
594,1,24.8333,1,-1
594,2,28.8000,1,-1
594,3,35.0000,3,-1
594,4,34.0000,4,-1
594,5,21.5000,5,-1
594,6,20.0000,6,-1
595,1,28.0000,1,-1
595,2,27.4286,2,-1
595,3,19.6000,3,-1
595,4,23.5000,4,-1
595,5,18.8333,5,-1
595,6,33.8333,5,-1
595,7,17.8000,6,-1
595,8,20.2500,6,-1
595,9,38.0000,6,-1
596,1,47.8000,1,1
596,2,45.6667,1,-1
596,3,48.1667,2,1
596,4,40.3333,3,1
596,5,38.0000,4,1
596,6,19.2857,5,1
596,7,15.5000,6,1
597,1,32.0000,1,-1
597,2,30.6667,1,-1
597,3,30.2857,2,-1
597,4,26.5714,3,-1
597,5,37.6667,3,-1
597,6,23.5714,4,-1
597,7,37.0000,4,-1
597,8,55.8571,5,-1
597,9,54.6667,6,-1
598,1,58.1111,1,1
598,2,57.4286,2,1
598,3,51.8333,3,1
598,4,49.5000,4,1
598,5,39.1667,5,1
598,6,36.6667,6,1
598,7,43.0000,6,-1
599,1,68.0000,1,-1
599,2,67.5000,2,-1
599,3,71.8000,2,-1
599,4,76.0000,2,-1
599,5,70.4286,3,-1
599,6,62.4286,4,-1
599,7,73.8333,4,-1
599,8,55.6667,5,-1
599,9,57.6667,6,-1
599,10,75.0000,6,-1
600,1,56.5000,3,-1
600,2,55.2500,4,-1
600,3,55.0000,5,-1
601,1,58.6000,1,1
601,2,55.5000,2,1
601,3,52.1667,3,1
601,4,47.0000,4,1
601,5,30.3333,5,-1
601,6,35.0000,5,1
601,7,30.7778,6,1
602,1,60.0000,1,-1
602,2,64.5000,2,-1
602,3,37.4286,3,-1
602,4,59.2857,3,-1
602,5,37.5000,4,-1
602,6,64.8571,4,-1
602,7,67.5556,5,-1
602,8,13.3333,6,-1
602,9,73.7500,6,-1
603,1,81.0000,3,-1
603,2,91.5556,5,-1
603,3,99.1111,6,-1
604,1,95.8571,1,-1
604,2,97.5000,2,-1
604,3,91.1111,3,-1
604,4,95.5000,3,-1
604,5,87.8000,4,-1
604,6,97.0000,4,-1
604,7,93.0000,4,-1
605,1,21.7143,1,-1
605,2,20.4286,2,-1
605,3,23.5000,3,-1
605,4,23.1429,4,-1
605,5,20.2222,4,-1
605,6,22.3333,4,-1
605,7,38.3333,5,-1
605,8,38.8333,6,-1
606,1,45.5714,1,1
606,2,49.8333,2,1
606,3,39.6667,3,1
606,4,41.1667,4,1
606,5,23.0000,5,1
606,6,22.1667,6,1
607,1,35.0000,1,-1
607,2,34.8333,2,-1
607,3,42.0000,3,-1
607,4,65.0000,3,-1
607,5,42.3333,4,-1
607,6,65.3333,4,-1
607,7,53.6000,5,-1
607,8,53.3333,6,-1
607,9,80.5000,6,-1
608,1,103.1667,1,-1
608,2,104.8750,2,-1
608,3,98.3333,3,-1
608,4,102.6000,4,-1
609,1,13.6000,1,-1
609,2,18.4000,2,-1
609,3,45.3333,5,-1
609,4,48.0000,6,-1
610,1,5.6667,1,-1
610,2,56.3333,1,-1
610,3,5.6667,2,-1
610,4,59.0000,2,-1
610,5,15.4286,3,-1
610,6,55.5000,3,-1
610,7,20.6000,4,-1
610,8,58.5714,4,-1
610,9,60.0000,5,-1
610,10,63.0000,6,-1
611,1,78.6000,1,1
611,2,77.4000,2,1
611,3,76.1667,3,1
611,4,75.8571,4,1
611,5,80.1667,5,1
611,6,79.6667,6,1
612,1,65.0000,1,-1
612,2,64.5000,2,-1
612,3,64.3333,3,-1
612,4,65.0000,4,-1
612,5,72.5714,5,-1
612,6,73.1667,6,-1
613,1,16.0000,6,-1
614,1,33.0000,5,-1
615,1,43.0000,1,1
615,2,45.1667,2,1
615,3,43.0000,3,1
615,4,45.5000,4,1
615,5,48.6667,5,1
615,6,51.4286,6,1
616,1,49.0000,1,-1
616,2,78.7500,1,-1
616,3,28.2000,2,-1
616,4,83.2000,2,-1
616,5,39.5714,3,-1
616,6,34.0000,4,-1
617,1,64.2857,1,1
617,2,63.2000,2,1
617,3,63.8000,3,1
617,4,63.5000,4,1
617,5,71.8333,5,1
617,6,71.6667,6,1
618,1,81.6667,1,-1
618,2,87.5714,2,-1
618,3,86.0000,3,-1
618,4,101.0000,5,-1
619,1,61.5000,1,-1
619,2,63.7500,2,-1
619,3,61.0000,3,-1
619,4,64.8571,4,-1
619,5,72.1667,5,-1
619,6,76.5000,6,-1
620,1,41.1667,1,-1
620,2,45.0000,1,-1
620,3,51.6667,1,-1
620,4,39.4000,2,-1
620,5,45.4000,3,-1
620,6,45.0000,4,-1
620,7,50.7143,5,-1
620,8,59.6667,5,-1
620,9,58.8333,6,-1
621,1,61.2000,1,-1
621,2,59.2000,1,-1
621,3,65.6667,2,-1
621,4,54.0000,3,-1
621,5,58.0000,4,-1
621,6,32.0000,5,-1
621,7,32.2857,6,-1
622,1,69.5000,5,-1
623,1,35.0000,1,-1
624,1,45.0000,2,-1
624,2,13.0000,5,-1
624,3,46.0000,5,-1
624,4,11.6667,6,-1
624,5,41.0000,6,-1
624,6,46.0000,6,-1
625,1,2.6000,1,-1
625,2,5.5000,1,1
625,3,18.6667,1,-1
625,4,2.5000,2,-1
625,5,5.8000,2,1
625,6,21.6667,2,-1
625,7,9.5000,3,1
625,8,18.8333,3,-1
625,9,12.0000,4,1
625,10,22.1429,4,-1
625,11,24.3333,5,-1
625,12,27.6667,5,1
625,13,29.6000,6,1
625,14,27.4000,6,-1
626,1,73.8000,1,-1
626,2,89.4286,1,-1
626,3,87.8333,2,-1
626,4,80.7500,4,-1
627,1,67.1429,5,-1
627,2,58.5000,6,-1
627,3,66.5000,6,-1
627,4,69.5000,6,-1
628,1,28.8333,1,1
628,2,42.8000,1,-1
628,3,48.8000,1,-1
628,4,32.8333,2,1
628,5,40.7143,2,-1
628,6,30.8571,3,1
628,7,39.5000,3,-1
628,8,36.6000,4,1
628,9,39.1429,4,-1
628,10,45.0000,5,1
628,11,53.0000,5,-1
628,12,51.9000,6,1
629,1,36.5714,5,-1
629,2,31.2857,6,-1
630,1,93.5000,1,-1
630,2,96.0000,2,-1
630,3,85.1667,3,-1
630,4,84.8333,4,-1
630,5,61.0000,5,-1
630,6,59.0000,6,-1
631,1,75.8000,1,1
631,2,72.8333,2,1
631,3,70.6000,3,1
631,4,66.5000,4,1
631,5,61.5000,5,1
631,6,58.0000,6,1
632,1,96.2500,3,-1
632,2,92.5000,4,-1
632,3,103.0000,4,-1
633,1,40.3333,2,-1
633,2,43.0000,3,-1
633,3,40.0000,4,-1
633,4,47.8000,5,-1
633,5,6.3333,6,-1
633,6,44.5000,6,-1
634,1,9.0000,5,-1
634,2,78.6000,5,-1
634,3,6.4444,6,-1
634,4,77.4000,6,-1
635,1,60.0000,1,-1
635,2,70.5000,1,1
635,3,64.0000,2,1
635,4,74.0000,2,-1
635,5,68.4286,3,1
635,6,62.2000,4,1
635,7,71.0000,5,1
635,8,64.6667,6,1
636,1,21.5000,6,-1
637,1,16.1429,1,1
637,2,37.6667,1,-1
637,3,15.3333,2,1
637,4,17.0000,3,1
637,5,33.2000,3,-1
637,6,65.0000,3,-1
637,7,16.8000,4,1
637,8,33.5000,4,-1
637,9,64.0000,4,-1
637,10,6.6667,5,-1
637,11,24.5714,5,1
637,12,82.5000,5,-1
637,13,9.8000,6,-1
637,14,7.3333,6,-1
637,15,24.0000,6,1
637,16,32.0000,6,-1
637,17,77.0000,6,-1
637,18,80.2000,6,-1
638,1,38.2000,1,-1
638,2,41.6667,2,-1
638,3,35.6667,3,-1
638,4,37.0000,4,-1
638,5,24.8571,5,-1
638,6,24.8333,6,-1
639,1,57.5000,1,1
639,2,61.5000,2,1
639,3,52.4286,3,1
639,4,54.3333,4,1
639,5,26.1667,5,-1
639,6,42.3333,5,1
639,7,25.6000,6,-1
639,8,43.5000,6,1
640,1,43.0000,1,1
640,2,42.8333,2,1
640,3,36.6667,3,1
640,4,34.2000,4,1
640,5,19.0000,5,1
640,6,31.7143,5,-1
640,7,16.0000,6,1
640,8,29.6667,6,-1
641,1,14.8571,1,-1
641,2,21.3333,1,-1
641,3,33.0000,1,-1
641,4,14.1667,2,-1
641,5,21.4286,2,-1
641,6,27.4000,2,-1
641,7,21.1429,3,-1
641,8,32.1429,3,-1
641,9,25.0000,4,-1
641,10,23.1667,4,-1
641,11,36.5000,4,-1
641,12,24.8571,5,-1
641,13,44.1429,5,-1
641,14,45.1667,6,-1
642,1,18.0000,1,-1
642,2,57.4000,4,-1
642,3,67.5000,5,-1
642,4,73.5000,6,-1
643,1,61.6000,1,1
643,2,54.7143,3,1
643,3,49.5000,4,1
643,4,36.0000,5,1
643,5,31.2500,6,1
644,1,83.3333,1,-1
644,2,85.3333,2,-1
645,1,43.0000,1,1
645,2,39.7500,2,-1
645,3,42.1667,2,1
645,4,38.3333,3,1
645,5,36.0000,4,1
645,6,27.0000,5,1
645,7,24.8750,6,1
646,1,40.6667,3,-1
646,2,43.5000,4,-1
646,3,52.0000,5,-1
646,4,32.6000,6,-1
646,5,55.0000,6,-1
647,1,50.3333,6,-1
648,1,28.6000,3,-1
648,2,30.2500,4,-1
649,1,33.5000,1,-1
649,2,73.3333,1,-1
649,3,69.8000,2,-1
649,4,71.2857,3,-1
650,1,35.8571,1,-1
650,2,36.5714,2,-1
650,3,42.0000,2,-1
650,4,35.8333,3,-1
650,5,35.1667,4,-1
650,6,32.0000,5,-1
650,7,78.0000,5,-1
650,8,30.7143,6,-1
650,9,81.0000,6,-1
651,1,41.7143,1,1
651,2,47.0000,2,1
651,3,40.5000,3,1
651,4,46.0000,4,1
651,5,45.3333,5,1
651,6,51.1667,6,1
652,1,20.5000,1,-1
652,2,20.8571,2,-1
652,3,23.0000,3,-1
652,4,24.4000,4,-1
652,5,42.8000,4,-1
652,6,35.4000,5,-1
652,7,36.8000,6,-1
653,1,48.2000,1,-1
653,2,46.0000,1,-1
653,3,43.6667,1,-1
653,4,45.6667,1,-1
653,5,78.3333,1,-1
653,6,43.8000,2,-1
653,7,52.0000,2,-1
653,8,72.6667,2,-1
653,9,49.1429,3,-1
653,10,75.3333,3,-1
653,11,49.8333,4,-1
653,12,70.6667,4,-1
653,13,79.8333,5,-1
653,14,85.4000,5,-1
653,15,67.6667,6,-1
653,16,74.8333,6,-1
653,17,79.6000,6,-1
654,1,38.5000,1,-1
654,2,38.3333,2,-1
654,3,42.0000,2,-1
654,4,39.5714,3,-1
654,5,44.3333,4,-1
654,6,50.1667,5,-1
654,7,55.1667,6,-1
655,1,47.2857,1,-1
655,2,47.2000,2,-1
655,3,50.5714,3,-1
655,4,53.2857,4,-1
655,5,71.8571,5,-1
655,6,75.1111,6,-1
656,1,24.8000,1,1
656,2,22.6667,2,1
656,3,28.6250,3,1
656,4,28.7500,4,1
656,5,38.0000,5,-1
656,6,48.8000,5,1
656,7,38.0000,6,-1
656,8,47.1667,6,1
657,1,62.0000,1,-1
657,2,81.1667,1,1
657,3,68.0000,2,-1
657,4,74.0000,2,1
657,5,60.2857,3,-1
657,6,77.6667,3,1
657,7,67.0000,4,-1
657,8,70.6667,4,1
657,9,67.8333,5,-1
657,10,78.6667,5,1
657,11,72.0000,6,1
657,12,75.8333,6,-1
658,1,38.8000,6,-1
659,1,49.8333,1,-1
659,2,56.0000,2,-1
659,3,49.6667,3,-1
659,4,58.0000,4,-1
659,5,66.4000,5,-1
659,6,76.5000,6,-1
660,1,46.6000,1,-1
660,2,51.7000,1,-1
660,3,47.6667,2,-1
660,4,59.3333,2,-1
660,5,47.0000,3,-1
660,6,49.1429,4,-1
660,7,55.1667,5,-1
660,8,57.4000,6,-1
661,1,15.6000,1,1
661,2,62.2000,1,-1
661,3,16.6667,2,1
661,4,16.2000,3,1
661,5,16.8750,4,1
661,6,52.2000,4,-1
661,7,20.8000,5,1
661,8,21.8333,6,1
662,1,61.2500,6,-1
663,1,12.8333,1,-1
663,2,13.2000,2,-1
663,3,103.5000,2,-1
663,4,19.0000,3,-1
663,5,101.0000,3,-1
663,6,20.5000,4,-1
663,7,104.0000,4,-1
663,8,25.0000,5,-1
663,9,24.0000,5,-1
663,10,27.6667,5,-1
663,11,33.6250,5,-1
663,12,50.7500,5,-1
663,13,90.2000,5,-1
663,14,34.6667,6,-1
663,15,91.5000,6,-1
664,1,8.5714,1,1
664,2,8.1667,2,1
664,3,13.0000,3,1
664,4,14.5000,4,1
664,5,31.5714,5,1
664,6,32.6667,6,1
665,1,31.8333,1,1
665,2,32.5000,2,1
665,3,27.1667,3,1
665,4,25.8571,4,1
665,5,15.0000,5,1
665,6,13.0000,6,1
666,1,54.0000,3,-1
666,2,54.0000,5,-1
666,3,56.2857,6,-1
667,1,24.1667,1,-1
667,2,40.3333,1,-1
667,3,23.6667,2,-1
667,4,42.8333,2,-1
667,5,25.1667,3,-1
667,6,34.6667,3,-1
667,7,25.0000,4,-1
667,8,34.4286,4,-1
667,9,18.0000,5,-1
667,10,33.0000,5,-1
667,11,16.2857,6,-1
667,12,33.0000,6,-1
668,1,36.1667,1,1
668,2,40.3333,2,1
668,3,36.5000,3,1
668,4,50.7500,3,-1
668,5,41.6000,4,1
668,6,54.8333,4,-1
668,7,45.0000,5,1
668,8,73.8333,5,-1
668,9,50.3333,6,1
668,10,77.6667,6,-1
668,11,80.3333,6,-1
669,1,57.8333,1,1
669,2,57.4000,2,1
669,3,52.5000,3,1
669,4,50.6250,4,1
669,5,42.0000,5,1
669,6,40.1429,6,1
670,1,36.0000,4,-1
670,2,39.4000,5,-1
670,3,37.1667,6,-1
671,1,33.1667,1,-1
671,2,44.5000,1,-1
671,3,32.6667,2,-1
671,4,35.1667,2,-1
671,5,48.1667,2,-1
671,6,36.0000,3,-1
671,7,45.3333,3,-1
671,8,38.5000,4,-1
671,9,50.4000,4,-1
671,10,20.2857,5,-1
671,11,48.8333,5,-1
671,12,57.2857,5,-1
671,13,19.0000,6,-1
671,14,52.4286,6,-1
671,15,63.1667,6,-1
672,1,40.4000,1,-1
672,2,45.0000,1,-1
672,3,48.6667,1,-1
672,4,41.8000,2,-1
672,5,44.5000,2,-1
672,6,52.3333,2,-1
672,7,56.7500,2,-1
672,8,55.3333,2,-1
672,9,63.0000,2,-1
672,10,47.4286,3,-1
672,11,50.6667,3,-1
672,12,58.0000,3,-1
672,13,48.3333,4,-1
672,14,53.6000,4,-1
672,15,60.0000,4,-1
672,16,57.0000,5,-1
672,17,65.0000,5,-1
672,18,72.5000,5,-1
672,19,63.0000,6,-1
672,20,74.5000,6,-1
673,1,28.0000,1,-1
673,2,30.8000,1,1
673,3,28.1667,2,1
673,4,30.8000,3,1
673,5,33.0000,3,-1
673,6,28.6667,4,1
673,7,37.0000,5,1
673,8,47.5714,5,-1
673,9,47.3333,5,-1
673,10,34.5000,6,1
673,11,47.8000,6,-1
674,1,47.0000,1,1
674,2,20.6667,2,-1
674,3,50.0000,2,1
674,4,46.0000,3,1
674,5,49.2500,4,1
674,6,50.1667,5,1
674,7,53.5000,6,1
675,1,8.5000,1,-1
675,2,46.3333,1,1
675,3,45.2857,2,1
675,4,11.3333,3,-1
675,5,46.8333,3,1
675,6,47.0000,4,1
675,7,56.1667,5,1
675,8,56.0000,6,1
676,1,35.0000,1,-1
676,2,51.6667,1,-1
676,3,36.8889,4,-1
676,4,34.0000,4,-1
677,1,43.6667,1,-1
677,2,51.2000,1,-1
677,3,47.0000,2,-1
677,4,51.0000,2,-1
677,5,51.8333,3,-1
677,6,50.8333,4,-1
677,7,76.0000,5,-1
677,8,74.5000,6,-1
678,1,54.0000,1,1
678,2,59.0000,2,1
678,3,68.0000,2,-1
678,4,52.5714,3,1
678,5,60.1429,4,1
678,6,73.1429,5,1
678,7,71.1000,6,-1
678,8,82.8571,6,1
679,1,30.3333,5,-1
680,1,27.5000,1,1
680,2,25.0000,2,1
680,3,30.2857,3,1
680,4,29.5000,4,1
680,5,35.1667,5,-1
680,6,46.2857,5,1
680,7,38.0000,6,-1
680,8,44.8571,6,1
681,1,47.0000,1,-1
681,2,31.6000,2,-1
681,3,45.6667,2,-1
681,4,49.4000,2,-1
681,5,55.5000,2,-1
681,6,50.8333,3,-1
681,7,55.8571,4,-1
681,8,13.0000,5,-1
681,9,17.4444,5,-1
681,10,54.5000,5,-1
681,11,58.3333,5,-1
681,12,12.0000,6,-1
681,13,68.4286,6,-1
682,1,61.0000,2,-1
683,1,16.2000,1,-1
683,2,26.2000,1,-1
683,3,17.6667,2,-1
683,4,32.0000,2,-1
683,5,16.7143,3,-1
683,6,18.8333,4,-1
683,7,23.5000,5,-1
683,8,25.5000,6,-1
684,1,36.6667,1,-1
684,2,34.0000,2,-1
684,3,37.0000,4,-1
685,1,26.1667,1,1
685,2,26.5714,2,1
685,3,28.0000,3,1
685,4,29.5000,4,1
685,5,38.1667,5,1
685,6,36.5000,6,-1
685,7,39.6250,6,1
686,1,8.8333,1,-1
686,2,13.6667,1,1
686,3,9.2000,2,-1
686,4,14.5000,2,1
686,5,15.8333,3,1
686,6,17.5000,4,1
686,7,58.0000,4,-1
686,8,26.5000,5,1
686,9,28.0000,6,1
687,1,49.1667,1,1
687,2,52.1667,2,1
687,3,49.0000,3,1
687,4,52.6667,4,1
687,5,55.6667,5,1
687,6,59.5714,6,1
688,1,10.6667,1,1
688,2,25.7778,1,-1
688,3,10.7143,2,1
688,4,26.4000,2,-1
688,5,15.3750,3,1
688,6,17.0000,4,1
688,7,34.1667,5,1
688,8,42.0000,5,-1
688,9,35.6667,6,1
688,10,40.3333,6,-1
689,1,13.5714,1,1
689,2,15.0000,2,1
689,3,14.6250,3,1
689,4,16.7143,4,1
689,5,22.5000,5,1
689,6,24.5000,6,1
690,1,82.0000,3,-1
691,1,26.2000,1,-1
691,2,32.4286,2,-1
691,3,31.0000,2,-1
691,4,27.6667,3,-1
691,5,32.5714,4,-1
691,6,37.1667,5,-1
691,7,39.4000,6,-1
691,8,42.6667,6,-1
692,1,50.5000,1,-1
692,2,56.8571,2,-1
692,3,52.1667,3,-1
692,4,58.7143,4,-1
692,5,57.8000,5,-1
692,6,64.8333,6,-1
693,1,12.2500,1,-1
693,2,11.4000,2,-1
693,3,14.5000,3,-1
693,4,14.8333,4,-1
693,5,26.4286,5,-1
693,6,24.1667,5,-1
693,7,26.6667,6,-1
694,1,29.8889,1,-1
694,2,31.0000,2,-1
694,3,43.0000,2,-1
694,4,30.5000,3,-1
694,5,33.5714,4,-1
694,6,12.0000,5,-1
694,7,45.0000,5,-1
694,8,77.5000,5,-1
694,9,12.2000,6,-1
694,10,48.5000,6,-1
695,1,42.5000,2,-1
695,2,39.2857,3,-1
695,3,44.0000,4,-1
695,4,34.2000,5,-1
695,5,71.0000,5,-1
695,6,24.3333,6,-1
695,7,37.5714,6,-1
696,1,13.1667,1,-1
696,2,56.8333,1,1
696,3,15.5000,2,-1
696,4,51.1667,2,1
696,5,21.0000,3,-1
696,6,55.5000,3,1
696,7,27.7143,4,-1
696,8,50.8333,4,1
696,9,53.3333,5,-1
696,10,64.1667,5,1
696,11,59.8750,6,-1
697,1,41.4286,1,-1
697,2,51.3333,1,-1
697,3,38.6667,2,-1
697,4,56.8333,2,-1
697,5,41.5000,3,-1
697,6,48.8333,4,-1
698,1,9.6000,1,1
698,2,10.3333,2,1
698,3,8.0000,3,1
698,4,7.6667,4,1
698,5,5.0000,5,1
698,6,4.1667,6,1
699,1,12.7500,1,-1
699,2,4.8000,3,-1
699,3,6.6000,4,-1
699,4,20.5000,5,-1
699,5,9.2000,6,-1
699,6,21.0000,6,-1
700,1,36.3333,2,-1
700,2,47.0000,4,-1
700,3,72.1429,5,-1
700,4,72.1429,6,-1
701,1,8.8571,1,1
701,2,35.1667,1,2
701,3,10.8333,2,1
701,4,34.0000,2,2
701,5,14.5000,3,1
701,6,36.0000,3,2
701,7,19.3333,4,1
701,8,36.4000,4,2
701,9,36.7143,5,1
701,10,46.0000,5,2
701,11,41.6667,6,1
701,12,46.0000,6,2
702,1,26.1818,1,-1
702,2,30.5000,2,-1
702,3,29.3333,2,-1
702,4,27.2000,2,-1
702,5,27.0000,3,-1
702,6,30.6000,4,-1
702,7,35.5000,5,-1
702,8,39.6667,6,-1
703,1,47.6250,3,-1
703,2,50.3333,4,-1
703,3,37.0000,5,-1
703,4,36.2500,6,-1
703,5,73.6000,6,-1
704,1,38.8333,3,-1
704,2,42.4444,4,-1
704,3,55.6667,5,-1
704,4,61.0000,6,-1
705,1,38.7500,1,-1
705,2,44.0000,1,-1
705,3,35.5714,3,-1
705,4,30.8333,4,-1
705,5,16.8000,5,-1
705,6,13.0000,6,-1
706,1,10.1429,1,-1
706,2,14.4000,1,-1
706,3,10.6000,2,-1
706,4,15.3333,2,-1
706,5,19.0000,3,-1
706,6,57.5000,3,-1
706,7,24.2857,4,-1
706,8,49.0000,4,-1
706,9,26.1667,5,-1
706,10,57.5000,5,-1
706,11,21.5000,6,-1
706,12,61.6000,6,-1
707,1,16.1667,1,-1
707,2,30.6667,1,-1
707,3,19.5714,2,-1
707,4,35.1667,2,-1
707,5,23.6667,3,-1
707,6,31.7778,3,-1
707,7,29.6000,4,-1
707,8,34.5000,4,-1
707,9,24.6667,5,-1
707,10,43.6667,5,-1
707,11,26.5000,6,-1
707,12,50.1667,6,-1
708,1,34.3333,1,-1
708,2,39.7500,1,-1
708,3,40.6667,2,-1
708,4,39.0000,2,-1
708,5,37.4000,3,-1
708,6,43.0000,4,-1
708,7,46.0000,5,-1
708,8,51.6667,6,-1
709,1,48.3333,1,-1
709,2,48.6667,2,-1
709,3,49.3333,3,-1
709,4,50.1667,4,-1
709,5,57.6250,5,-1
709,6,58.0000,6,-1
710,1,55.3333,5,-1
711,1,12.0000,1,-1
711,2,14.0000,2,-1
711,3,17.0000,3,-1
